DEPT    CAL   CILD   CNSS    DT    DRHO   GR    RHOB    ILD    SP                                                                
   240.800     8.7720     9.4490   -99999.0    95.3540   -99999.0    25.0390   -99999.0    65.1970    22.0470 
   241.000     8.8030     9.4490   -99999.0    95.1970   -99999.0    25.5120   -99999.0    61.7305    22.6770 
   241.200     8.8030     7.8740   -99999.0    95.6690   -99999.0    29.0550   -99999.0    64.8820    23.6220 
   241.400     8.8190     7.8740   -99999.0    95.9060   -99999.0    28.8190   -99999.0    66.4570    23.9370 
   241.600     8.8030     7.8740   -99999.0    94.9610   -99999.0    25.2760   -99999.0    67.7170    24.2520 
   241.800     8.7870     7.8740   -99999.0    94.1730   -99999.0    22.9130   -99999.0    68.9760    24.8820 
   242.000     8.8190     7.8740   -99999.0    94.4880   -99999.0    23.1499   -99999.0    71.1809    24.5669 
   242.200     8.8660     6.2990   -99999.0    95.1180   -99999.0    24.8030   -99999.0    69.9210    23.9370 
   242.400     8.8980     6.2990   -99999.0    96.5350   -99999.0    25.5120   -99999.0    68.9760    23.6220 
   242.600     8.9290     6.2990   -99999.0    96.0630   -99999.0    26.4570   -99999.0    68.0310    23.3070 
   242.800     8.9290     6.2990   -99999.0    95.1970   -99999.0    26.9290   -99999.0    67.4020    22.9920 
   243.000     8.9130     6.2990   -99999.0    95.1970   -99999.0    27.6379   -99999.0    67.7173    22.3618 
   243.200     8.8980     7.8740   -99999.0    95.7480   -99999.0    29.0550   -99999.0    63.3070    22.6770 
   243.400     8.8820    12.5980   -99999.0    96.1420   -99999.0    29.5280   -99999.0    57.0080    23.3070 
   243.600     8.8500    17.3230   -99999.0    96.3780   -99999.0    28.3460   -99999.0    52.5980    23.9370 
   243.800     8.8500    18.8980   -99999.0    96.6930   -99999.0    25.2760   -99999.0    50.7090    24.5670 
   244.000     8.8500    22.0469   -99999.0    97.4021   -99999.0    27.6379   -99999.0    52.2830    24.8821 
   244.200     8.8500    25.1970   -99999.0    98.2680   -99999.0    31.8900   -99999.0    52.9130    25.5120 
   244.400     8.7870    23.6220   -99999.0    98.6610   -99999.0    31.4170   -99999.0    53.8580    26.1420 
   244.600     8.6610    22.0470   -99999.0    98.9760   -99999.0    30.7090   -99999.0    52.5980    26.7720 
   244.800     8.6610    20.4720   -99999.0    98.1100   -99999.0    34.7240   -99999.0    54.4880    27.7170 
   245.000     8.6770    18.8979   -99999.0    94.6445   -99999.0    35.9060   -99999.0    57.6377    27.4019 
   245.200     8.7090    18.8980   -99999.0    93.7010   -99999.0    34.9610   -99999.0    61.7320    27.0870 
   245.400     8.7090    17.3230   -99999.0    93.6220   -99999.0    33.7800   -99999.0    68.6610    26.7720 
   245.600     8.7090    17.3230   -99999.0    93.8580   -99999.0    32.1260   -99999.0    71.4960    26.1420 
   245.800     8.6460    15.7480   -99999.0    93.5430   -99999.0    30.4720   -99999.0    70.8660    25.5120 
   246.000     8.6460    15.7480   -99999.0    92.9128   -99999.0    29.0552   -99999.0    68.3462    25.1970 
   246.200     8.6460    14.1730   -99999.0    90.7870   -99999.0    27.4020   -99999.0    71.4960    24.5670 
   246.400     8.6460    12.5980   -99999.0    89.2910   -99999.0    26.6930   -99999.0    77.7950    24.5670 
   246.600     8.6610    12.5980   -99999.0    88.6610   -99999.0    26.4570   -99999.0    74.9610    24.8820 
   246.800     8.6610    14.1730   -99999.0    88.8190   -99999.0    26.9290   -99999.0    68.9760    25.8270 
   247.000     8.6460    14.1730   -99999.0    90.9448   -99999.0    26.6931   -99999.0    64.2461    26.7722 
   247.200     8.6610    15.7480   -99999.0    92.1260   -99999.0    26.9290   -99999.0    61.1020    27.4020 
   247.400     8.6770    18.8980   -99999.0    93.2280   -99999.0    32.8350   -99999.0    44.7240    28.3460 
   247.600     8.6930    22.0470   -99999.0    92.5980   -99999.0    34.9610   -99999.0    41.8900    28.6610 
   247.800     8.7240    25.1970   -99999.0    91.8900   -99999.0    34.9610   -99999.0    39.0550    28.9760 
   248.000     8.7090    26.7720   -99999.0    92.2830   -99999.0    34.9610   -99999.0    36.8501    29.2910 
   248.200     8.6930    29.9210   -99999.0    92.7560   -99999.0    37.3230   -99999.0    34.3310    29.6060 
   248.400     8.6610    33.0710   -99999.0    94.1730   -99999.0    41.1020   -99999.0    33.7010    30.2360 
   248.600     8.6300    34.6460   -99999.0    96.5350   -99999.0    43.4650   -99999.0    32.7560    30.8660 
   248.800     8.6140    36.2200   -99999.0    97.2440   -99999.0    41.8110   -99999.0    31.8110    32.4410 
   249.000     8.6140    37.7952   -99999.0    95.3540   -99999.0    38.9758   -99999.0    30.8660    32.7561 
   249.200     8.6140    39.3700   -99999.0    93.9370   -99999.0    39.4490   -99999.0    31.4960    33.0710 
   249.400     8.6140    37.7950   -99999.0    92.0470   -99999.0    38.9760   -99999.0    32.1260    33.3860 
   249.600     8.6140    36.2200   -99999.0    92.6770   -99999.0    38.7400   -99999.0    31.8110    33.0710 
   249.800     8.6300    34.6460   -99999.0    96.1420   -99999.0    42.7560   -99999.0    32.7560    32.7560 
   250.000     8.6300    33.0710   -99999.0    93.9370   -99999.0    47.4844   -99999.0    34.3311    29.9211 
   250.200     8.6140    31.4960   -99999.0    91.3390   -99999.0    43.2280   -99999.0    35.9060    28.6610 
   250.400     8.5830    29.9210   -99999.0    90.7090   -99999.0    38.0310   -99999.0    41.2600    27.4020 
   250.600     8.5510    25.1970   -99999.0    92.0470   -99999.0    32.1260   -99999.0    45.0390    27.0870 
   250.800     8.5200    18.8980   -99999.0    93.5430   -99999.0    31.8900   -99999.0    45.6690    26.4570 
   251.000     8.5510    18.8980   -99999.0    94.9612   -99999.0    32.8352   -99999.0    46.6140    26.4570 
   251.200     8.5980    17.3230   -99999.0    96.2990   -99999.0    32.8350   -99999.0    48.5040    26.7720 
   251.400     8.6460    15.7480   -99999.0    95.5120   -99999.0    32.5980   -99999.0    53.5430    26.7720 
   251.600     8.6610    14.1730   -99999.0    93.1500   -99999.0    32.3620   -99999.0    58.5830    25.8270 
   251.800     8.6930    14.1730   -99999.0    91.0240   -99999.0    31.8900   -99999.0    58.5830    24.8820 
   252.000     8.7240    15.7478   -99999.0    91.0240   -99999.0    30.2358   -99999.0    57.3228    25.1970 
   252.200     8.7240    15.7480   -99999.0    91.8900   -99999.0    29.7640   -99999.0    56.0630    25.8270 
   252.400     8.7400    17.3230   -99999.0    94.0160   -99999.0    29.0550   -99999.0    55.4330    26.4570 
   252.600     8.7240    18.8980   -99999.0    93.9370   -99999.0    30.0000   -99999.0    54.4880    26.7720 
   252.800     8.6930    18.8980   -99999.0    93.6220   -99999.0    29.2910   -99999.0    54.1730    27.4020 
   253.000     8.6770    18.8980   -99999.0    93.3860   -99999.0    28.1099   -99999.0    53.8579    26.7717 
   253.200     8.6930    18.8980   -99999.0    93.4650   -99999.0    25.7480   -99999.0    52.9130    25.8270 
   253.400     8.7090    18.8980   -99999.0    92.7560   -99999.0    28.1100   -99999.0    57.3230    25.5120 
   253.600     8.6930    18.8980   -99999.0    91.8110   -99999.0    28.8190   -99999.0    62.0470    25.1970 
   253.800     8.6770    17.3230   -99999.0    90.3149   -99999.0    27.6379   -99999.0    67.4023    24.5669 
   254.000     8.6930    17.3230   -99999.0    89.6060   -99999.0    26.6930   -99999.0    66.1420    24.5670 
   254.200     8.7240    15.7480   -99999.0    88.8980   -99999.0    27.4020   -99999.0    66.1420    24.5670 
   254.400     8.7560    15.7480   -99999.0    88.3460   -99999.0    28.3460   -99999.0    68.0310    24.8820 
   254.600     8.7870    15.7480   -99999.0    88.5830   -99999.0    31.4170   -99999.0    69.9210    25.1970 
   254.800     8.9130    15.7480   -99999.0    88.9761   -99999.0    32.1260   -99999.0    72.7561    25.5120 
   255.000     8.9610    15.7480   -99999.0    89.4490   -99999.0    33.0710   -99999.0    69.6060    26.1420 
   255.200     9.0080    15.7480   -99999.0    90.0790   -99999.0    34.0160   -99999.0    71.4960    25.8270 
   255.400     9.0550    15.7480   -99999.0    90.7090   -99999.0    32.5980   -99999.0    73.3860    25.8270 
   255.600     9.1020    15.7480   -99999.0    91.0240   -99999.0    30.9450   -99999.0    74.9610    25.8270 
   255.800     9.1020    14.1729   -99999.0    90.8659   -99999.0    25.2695   -99999.0    72.1262    25.8270 
   256.000     9.1020    15.7480   -99999.0    90.9450   -99999.0    23.1500   -99999.0    61.7320    27.4020 
   256.200     9.0550    17.3230   -99999.0    91.1810   -99999.0    26.4570   -99999.0    57.0080    28.3460 
   256.400     9.0080    18.8980   -99999.0    91.2600   -99999.0    27.4020   -99999.0    54.8030    29.2910 
   256.600     9.0240    20.4720   -99999.0    91.4170   -99999.0    27.6380   -99999.0    50.3940    29.6060 
   256.800     9.0240    23.6182   -99999.0    92.1252   -99999.0    28.5820   -99999.0    43.1562    30.2354 
   257.000     9.0390    28.3460   -99999.0    92.9920   -99999.0    31.1810   -99999.0    33.7010    30.5510 
   257.200     9.0550    33.0710   -99999.0    96.1420   -99999.0    36.3780   -99999.0    29.9210    31.1810 
   257.400     9.0710    37.7950   -99999.0    99.7640   -99999.0    40.6300   -99999.0    25.8270    32.1260 
   257.600     9.0870    44.0940   -99999.0   101.6540   -99999.0    50.3150   -99999.0    20.4720    33.0710 
   257.800     9.0870    50.3906   -99999.0   103.2263   -99999.0    54.8008   -99999.0    17.6414    33.3857 
   258.000     9.0710    56.6930   -99999.0   103.5430   -99999.0    49.6060   -99999.0    17.0080    33.3860 
   258.200     9.0550    64.5670   -99999.0   103.0710   -99999.0    48.1890   -99999.0    16.0630    33.7010 
   258.400     9.1340    77.1650   -99999.0   102.9920   -99999.0    51.7320   -99999.0    13.3230    34.6460 
   258.600     9.2130    89.7640   -99999.0   105.5910   -99999.0    56.9290   -99999.0    11.7480    35.5910 
   258.800     9.3858    94.4844   -99999.0   111.0195   -99999.0    70.3789   -99999.0    11.2136    36.8484 
   259.000     9.4330    96.0630   -99999.0   115.5910   -99999.0    84.8030   -99999.0    10.8350    38.1100 
   259.200     9.4960    92.9130   -99999.0   115.9060   -99999.0    85.2760   -99999.0    10.8980    39.3700 
   259.400     9.4960    88.1890   -99999.0   113.3860   -99999.0    80.5510   -99999.0    11.3390    40.6300 
   259.600     9.4960    78.7400   -99999.0   109.1340   -99999.0    78.4250   -99999.0    12.3150    39.0550 
   259.800     9.4960    67.7305   -99999.0   107.0103   -99999.0    76.3013   -99999.0    13.3220    37.7964 
   260.000     9.4800    56.6930   -99999.0   105.6690   -99999.0    75.1180   -99999.0    15.8740    36.5350 
   260.200     9.4490    45.6690   -99999.0   104.3310   -99999.0    68.5040   -99999.0    18.1100    35.9050 
   260.400     9.4020    37.7950   -99999.0    98.3460   -99999.0    63.7800   -99999.0    28.3460    34.9610 
   260.600     9.1810    28.3460   -99999.0    92.5980   -99999.0    51.4960   -99999.0    28.3460    33.7010 
   260.800     9.1340    28.3460   -99999.0    94.0144   -99999.0    44.4141   -99999.0    32.7539    32.1277 
   261.000     9.2280    26.7720   -99999.0    97.8740   -99999.0    36.6140   -99999.0    34.3310    31.1810 
   261.200     9.3390    25.1970   -99999.0   100.8660   -99999.0    35.4330   -99999.0    35.9060    29.9210 
   261.400     9.3540    26.7720   -99999.0    99.7640   -99999.0    37.0870   -99999.0    37.4800    29.6060 
   261.600     9.3700    28.3460   -99999.0    96.1420   -99999.0    35.4330   -99999.0    39.3700    29.2910 
   261.800     9.3540    28.3460   -99999.0    94.4897   -99999.0    32.8379   -99999.0    41.8872    28.9763 
   262.000     9.3390    28.3460   -99999.0    92.0470   -99999.0    31.1810   -99999.0    42.5200    28.6610 
   262.200     9.3070    26.7720   -99999.0    92.6770   -99999.0    30.9450   -99999.0    43.1500    29.2910 
   262.400     9.2600    23.6220   -99999.0    92.8350   -99999.0    31.4170   -99999.0    43.7800    28.9760 
   262.600     9.2910    20.4720   -99999.0    91.8110   -99999.0    28.5830   -99999.0    47.2440    28.6610 
   262.800     9.3230    20.4720   -99999.0    91.6540   -99999.0    28.5830   -99999.0    46.6147    29.2903 
   263.000     9.3230    20.4720   -99999.0    91.5750   -99999.0    29.2910   -99999.0    46.2990    29.6060 
   263.200     9.3230    18.8980   -99999.0    91.4170   -99999.0    29.5280   -99999.0    46.2990    30.2360 
   263.400     9.3070    18.8980   -99999.0    91.1810   -99999.0    29.7640   -99999.0    46.6140    30.8660 
   263.600     9.2760    20.4720   -99999.0    89.8430   -99999.0    30.0000   -99999.0    46.2990    31.4960 
   263.800     9.2280    20.4720   -99999.0    89.6852   -99999.0    31.4153   -99999.0    45.6697    32.4399 
   264.000     9.2280    22.0470   -99999.0    90.7090   -99999.0    33.0710   -99999.0    42.8350    31.4960 
   264.200     9.2280    26.7720   -99999.0    91.8900   -99999.0    31.1810   -99999.0    37.7950    31.1810 
   264.400     9.2440    29.9210   -99999.0    92.9130   -99999.0    30.7090   -99999.0    34.9610    30.8660 
   264.600     9.2760    34.6460   -99999.0    94.8030   -99999.0    30.0000   -99999.0    32.1260    30.5510 
   264.800     9.2760    39.3672   -99999.0    96.2974   -99999.0    30.0000   -99999.0    26.7773    31.1802 
   265.000     9.2910    42.5200   -99999.0    97.4800   -99999.0    32.1260   -99999.0    26.4570    31.8110 
   265.200     9.3070    47.2440   -99999.0   100.0000   -99999.0    41.1020   -99999.0    25.8270    32.1260 
   265.400     9.3230    45.6690   -99999.0   101.3390   -99999.0    49.8430   -99999.0    25.1970    32.4410 
   265.600     9.3540    42.5200   -99999.0   102.3620   -99999.0    56.4570   -99999.0    24.8820    32.4410 
   265.800     9.2601    39.3711   -99999.0    98.8203   -99999.0    54.3333   -99999.0    26.7698    32.1262 
   266.000     9.1020    34.6460   -99999.0    95.4330   -99999.0    50.0790   -99999.0    30.5510    29.9210 
   266.200     9.0870    34.6460   -99999.0    92.2830   -99999.0    42.7560   -99999.0    33.0710    29.2910 
   266.400     9.0710    33.0710   -99999.0    90.0790   -99999.0    37.5590   -99999.0    33.0710    28.6610 
   266.600     9.0710    31.4960   -99999.0    92.2830   -99999.0    34.9610   -99999.0    32.7560    28.9760 
   266.800     9.0710    31.4960   -99999.0    93.9370   -99999.0    33.0710   -99999.0    32.1260    29.6060 
   267.000     9.0870    31.4960   -99999.0    94.8030   -99999.0    33.5430   -99999.0    31.8110    31.1810 
   267.200     9.1020    33.0710   -99999.0    95.6690   -99999.0    36.6140   -99999.0    32.1260    33.0710 
   267.400     9.1180    33.0710   -99999.0    96.0630   -99999.0    38.7400   -99999.0    31.8110    33.7010 
   267.600     9.1810    34.6460   -99999.0    96.6930   -99999.0    38.9760   -99999.0    31.1810    33.3860 
   267.800     9.1810    34.6460   -99999.0    98.4250   -99999.0    39.2130   -99999.0    30.2360    33.7010 
   268.000     9.1970    36.2200   -99999.0    99.1340   -99999.0    41.3390   -99999.0    28.9760    34.0160 
   268.200     9.1970    36.2200   -99999.0    99.4490   -99999.0    42.9920   -99999.0    28.0310    34.3310 
   268.400     9.1970    37.7950   -99999.0    98.3460   -99999.0    43.7010   -99999.0    26.1420    34.3310 
   268.600     9.2130    39.3700   -99999.0    96.9290   -99999.0    42.7560   -99999.0    26.1420    34.6460 
   268.800     9.2280    40.9450   -99999.0    97.2440   -99999.0    41.8110   -99999.0    25.8270    33.3860 
   269.000     9.3230    44.0940   -99999.0   103.4650   -99999.0    47.4800   -99999.0    25.1970    33.0710 
   269.200     9.4960    37.7950   -99999.0   102.6770   -99999.0    54.5670   -99999.0    26.4570    32.7560 
   269.400     9.4170    36.2200   -99999.0    95.9840   -99999.0    53.3860   -99999.0    29.6060    32.7560 
   269.600     9.3230    33.0710   -99999.0    92.9920   -99999.0    38.0310   -99999.0    32.1260    32.4410 
   269.800     9.3540    29.9210   -99999.0    94.7240   -99999.0    33.3070   -99999.0    31.1810    32.1260 
   270.000     9.3860    34.6460   -99999.0    96.8500   -99999.0    29.5280   -99999.0    30.2360    32.4410 
   270.200     9.4330    42.5200   -99999.0    96.7720   -99999.0    28.5830   -99999.0    27.0870    32.7560 
   270.400     9.4650    50.3940   -99999.0    96.6930   -99999.0    28.1100   -99999.0    22.9920    33.3860 
   270.600     9.5120    55.1180   -99999.0    97.3230   -99999.0    31.4170   -99999.0    18.8980    34.0160 
   270.800     9.6060    59.8430   -99999.0    97.7170   -99999.0    41.8110   -99999.0    16.3780    34.9610 
